 Date & UTC Time,Sea Level,Water Temperature,Air Temperature,Barometric Pressure,Residuals,Adjusted Residuals,Wind Direction,Wind Gust,Wind Speed,Kiribati
01-Jan-2021 00:00, 0.898,  27.8,  27.9, 1008.7,-0.085,-0.131,   93,   9.3,   6.6
01-Jan-2021 01:00, 1.064,  27.9,  27.8, 1008.1,-0.093,-0.139,   87,   9.0,   6.2
01-Jan-2021 02:00, 1.422,  28.0,  27.9, 1007.2,-0.060,-0.112,   93,   9.5,   6.3
01-Jan-2021 03:00, 1.862,  28.1,  27.9, 1006.7,-0.033,-0.093,   92,   8.6,   6.0
01-Jan-2021 04:00, 2.263,  28.1,  27.9, 1006.4,-0.037,-0.103,   87,   9.2,   6.1
01-Jan-2021 05:00, 2.560,  28.2,  27.9, 1006.6,-0.033,-0.101,   90,   8.7,   6.2
01-Jan-2021 06:00, 2.656,  28.3,  27.8, 1007.3,-0.034,-0.099,   84,   9.5,   6.3
01-Jan-2021 07:00, 2.504,  28.4,  27.7, 1007.8,-0.074,-0.133,   74,   8.9,   6.2
01-Jan-2021 08:00, 2.184,  28.3,  27.7, 1008.5,-0.100,-0.154,   80,   8.6,   6.7
01-Jan-2021 09:00, 1.759,  28.4,  27.8, 1008.9,-0.116,-0.162,   78,   9.5,   6.6
01-Jan-2021 10:00, 1.319,  28.4,  27.7, 1009.0,-0.125,-0.168,   83,   9.6,   6.6
01-Jan-2021 11:00, 0.960,  28.5,  27.6, 1009.2,-0.134,-0.176,   84,   9.6,   6.1
01-Jan-2021 12:00, 0.777,  28.5,  27.6, 1009.3,-0.136,-0.176,   75,   9.7,   7.3
01-Jan-2021 13:00, 0.803,  28.4,  27.4, 1008.7,-0.139,-0.179,   76,  10.2,   6.1
01-Jan-2021 14:00, 0.991,  28.1,  27.5, 1008.1,-0.158,-0.204,   78,   9.4,   6.7
01-Jan-2021 15:00, 1.358,  27.9,  27.2, 1007.1,-0.121,-0.173,   86,   9.1,   5.4
01-Jan-2021 16:00, 1.772,  27.8,  27.3, 1007.0,-0.078,-0.139,   80,   8.6,   6.4
01-Jan-2021 17:00, 2.057,  27.8,  27.3, 1007.3,-0.102,-0.164,   85,   9.5,   6.3
01-Jan-2021 18:00, 2.196,  27.7,  27.3, 1007.9,-0.121,-0.179,   85,  11.2,   6.8
01-Jan-2021 19:00, 2.191,  27.7,  27.4, 1008.4,-0.101,-0.154,   92,  10.6,   6.7
01-Jan-2021 20:00, 1.957,  27.5,  27.6, 1009.0,-0.145,-0.192,   89,  10.2,   6.9
01-Jan-2021 21:00, 1.675,  27.6,  27.6, 1009.0,-0.116,-0.158,   96,   9.6,   6.0
01-Jan-2021 22:00, 1.331,  27.6,  28.0, 1008.3,-0.114,-0.157,  107,   8.6,   3.9
01-Jan-2021 23:00, 1.035,  27.7,  28.0, 1008.1,-0.124,-0.173,  114,   6.7,   3.6
02-Jan-2021 00:00, 0.896,  27.7,  28.1, 1007.7,-0.118,-0.170,  107,   6.4,   3.0
02-Jan-2021 01:00, 0.968,  27.9,  27.7, 1007.3,-0.095,-0.151,   91,   6.8,   4.6
02-Jan-2021 02:00, 1.224,  28.0,  27.7, 1006.5,-0.066,-0.126,   86,   7.0,   5.1
02-Jan-2021 03:00, 1.562,  28.1,  27.9, 1006.1,-0.076,-0.143,   79,   7.1,   4.7
02-Jan-2021 04:00, 1.971,  28.2,  28.0, 1006.0,-0.069,-0.140,   81,   6.6,   4.9
02-Jan-2021 05:00, 2.331,  28.3,  27.8, 1006.1,-0.067,-0.140,   76,   6.5,   3.8
02-Jan-2021 06:00, 2.554,  28.3,  27.7, 1006.7,-0.060,-0.130,   78,   6.4,   3.8
02-Jan-2021 07:00, 2.596,  28.4,  27.8, 1007.1,-0.036,-0.101,   75,   6.6,   4.6
02-Jan-2021 08:00, 2.394,  28.4,  27.7, 1007.8,-0.063,-0.123,   77,   6.9,   4.2
02-Jan-2021 09:00, 2.043,  28.4,  27.7, 1008.4,-0.086,-0.140,   72,   6.9,   4.1
02-Jan-2021 10:00, 1.612,  28.4,  27.6, 1008.9,-0.111,-0.159,   83,   6.6,   4.5
02-Jan-2021 11:00, 1.207,  28.4,  27.5, 1008.9,-0.128,-0.171,   90,   7.1,   4.6
02-Jan-2021 12:00, 0.961,  28.4,  27.5, 1008.3,-0.093,-0.137,   80,   6.6,   4.3
02-Jan-2021 13:00, 0.864,  28.3,  27.6, 1008.2,-0.089,-0.138,   83,   6.7,   4.8
02-Jan-2021 14:00, 0.932,  28.2,  27.5, 1007.7,-0.111,-0.162,   76,   7.5,   4.8
02-Jan-2021 15:00, 1.172,  28.1,  25.6, 1007.6,-0.111,-0.166,   53,   9.8,   6.8
02-Jan-2021 16:00, 1.506,  28.0,  27.0, 1007.5,-0.107,-0.164,   66,  10.0,   4.8
02-Jan-2021 17:00, 1.891,  28.0,  26.5, 1008.1,-0.060,-0.117,   73,   8.4,   5.4
02-Jan-2021 18:00, 2.131,  28.0,  27.4, 1008.7,-0.070,-0.121,   73,   9.0,   6.1
02-Jan-2021 19:00, 2.219,  27.9,  27.7, 1009.1,-0.075,-0.120,   74,   9.0,   6.0
02-Jan-2021 20:00, 2.167,  27.9,  27.9, 1009.6,-0.053,-0.093,   80,   8.5,   5.5
02-Jan-2021 21:00, 1.925,  27.9,  28.1, 1009.7,-0.077,-0.113,   76,   8.8,   6.1
02-Jan-2021 22:00, 1.615,  27.9,  28.1, 1009.4,-0.083,-0.118,   76,   8.5,   6.3
02-Jan-2021 23:00, 1.306,  27.9,  28.1, 1009.1,-0.084,-0.123,   74,   9.4,   6.4
03-Jan-2021 00:00, 1.062,  28.0,  28.3, 1008.7,-0.097,-0.139,   72,   9.0,   6.3
03-Jan-2021 01:00, 1.017,  28.2,  28.4, 1007.9,-0.060,-0.106,   71,   9.1,   5.6
03-Jan-2021 02:00, 1.121,  28.3,  28.6, 1006.9,-0.056,-0.110,   72,   8.5,   6.3
03-Jan-2021 03:00, 1.360,  28.4,  28.4, 1006.3,-0.065,-0.128,   79,   8.2,   5.5
03-Jan-2021 04:00, 1.723,  28.4,  27.9, 1006.3,-0.045,-0.114,   96,   9.0,   5.5
03-Jan-2021 05:00, 2.080,  28.6,  28.1, 1006.8,-0.052,-0.121,   78,   7.7,   6.0
03-Jan-2021 06:00, 2.384,  28.6,  27.8, 1007.3,-0.043,-0.107,   88,   8.5,   5.7
03-Jan-2021 07:00, 2.529,  28.6,  27.2, 1007.6,-0.039,-0.098,   96,   7.8,   5.5
03-Jan-2021 08:00, 2.469,  28.5,  27.7, 1008.2,-0.057,-0.113,   87,   8.8,   6.3
03-Jan-2021 09:00, 2.232,  28.5,  27.3, 1008.7,-0.086,-0.135,   86,   8.3,   5.4
03-Jan-2021 10:00, 1.901,  28.5,  26.8, 1008.9,-0.088,-0.133,   81,  10.7,   5.3
03-Jan-2021 11:00, 1.531,  28.6,  26.5, 1008.9,-0.087,-0.130,   71,  11.2,   8.0
03-Jan-2021 12:00, 1.223,  28.7,  26.6, 1008.8,-0.064,-0.107,   82,  10.4,   5.1
03-Jan-2021 13:00, 1.035,  28.7,  25.6, 1008.4,-0.040,-0.084,   64,  12.2,   8.2
03-Jan-2021 14:00, 0.953,  28.8,  26.5, 1007.7,-0.081,-0.130,   84,  15.1,   5.7
03-Jan-2021 15:00, 1.104,  28.7,  27.1, 1007.4,-0.054,-0.110,   82,  12.6,   5.4
03-Jan-2021 16:00, 1.374,  28.6,  27.4, 1007.5,-0.029,-0.088,   82,  10.1,   6.9
03-Jan-2021 17:00, 1.696,  28.5,  26.5, 1007.8,-0.014,-0.071,   87,  10.6,   5.7
03-Jan-2021 18:00, 1.972,  28.2,  27.1, 1008.4,-0.029,-0.083,   76,  11.3,   6.6
03-Jan-2021 19:00, 2.155,  28.1,  27.0, 1009.0,-0.040,-0.088,   85,  12.6,   6.1
03-Jan-2021 20:00, 2.164,  28.0,  25.8, 1009.3,-0.080,-0.122,   66,  10.1,   6.3
03-Jan-2021 21:00, 2.068,  28.1,  26.0, 1009.3,-0.080,-0.119,   73,  11.8,   7.3
03-Jan-2021 22:00, 1.859,  27.9,  26.1, 1009.3,-0.073,-0.112,   68,  12.9,   8.6
03-Jan-2021 23:00, 1.562,  27.8,  26.0, 1008.8,-0.095,-0.134,   82,  11.3,   6.0
04-Jan-2021 00:00, 1.313,  27.8,  25.5, 1008.4,-0.081,-0.126,   75,  11.1,   8.1
04-Jan-2021 01:00, 1.153,  27.6,  26.0, 1007.5,-0.061,-0.110,   67,  12.3,   8.0
04-Jan-2021 02:00, 1.153,  27.6,  27.1, 1006.2,-0.024,-0.083,   89,  10.9,   7.3
04-Jan-2021 03:00, 1.265,  27.8,  27.5, 1005.7,-0.031,-0.101,   86,  10.1,   6.5
04-Jan-2021 04:00, 1.481,  28.0,  27.5, 1005.7,-0.055,-0.130,   85,   9.8,   6.0
04-Jan-2021 05:00, 1.814,  28.1,  27.9, 1006.0,-0.032,-0.107,   83,   9.9,   6.0
04-Jan-2021 06:00, 2.106,  28.2,  27.3, 1006.7,-0.050,-0.121,   90,  10.0,   7.1
04-Jan-2021 07:00, 2.308,  28.2,  27.4, 1007.3,-0.077,-0.141,   86,  11.2,   5.9
04-Jan-2021 08:00, 2.401,  28.2,  27.4, 1007.8,-0.069,-0.128,   77,  10.1,   5.7
04-Jan-2021 09:00, 2.345,  28.1,  26.6, 1008.3,-0.054,-0.108,   82,  11.3,   6.6
04-Jan-2021 10:00, 2.117,  28.1,  26.5, 1008.6,-0.072,-0.120,   94,  10.8,   6.6
04-Jan-2021 11:00, 1.815,  28.1,  27.3, 1008.1,-0.073,-0.120,   93,   9.3,   6.4
04-Jan-2021 12:00, 1.507,  28.1,  25.4, 1008.2,-0.060,-0.111,   84,  12.3,   7.4
04-Jan-2021 13:00, 1.241,  28.1,  26.8, 1007.5,-0.053,-0.104,   88,   9.6,   5.4
04-Jan-2021 14:00, 1.065,  28.1,  25.0, 1007.4,-0.071,-0.128,   92,  13.4,   7.9
04-Jan-2021 15:00, 1.036,  28.0,  27.4, 1006.8,-0.093,-0.152,   98,   9.5,   6.0
04-Jan-2021 16:00, 1.192,  28.0,  27.4, 1006.8,-0.066,-0.130,   99,  11.0,   7.3
04-Jan-2021 17:00, 1.411,  27.9,  27.6, 1007.4,-0.075,-0.139,   97,  11.4,   7.4
04-Jan-2021 18:00, 1.693,  27.8,  27.7, 1008.2,-0.064,-0.121,   94,  10.3,   7.5
04-Jan-2021 19:00, 1.941,  27.7,  27.7, 1008.5,-0.064,-0.114,   95,  11.4,   7.2
